time,value
1588276800.0,90.4
1588276800.0,90.4
1588276800.0,90.4
1588277700.0,92.0
1588277700.0,92.0
1588277700.0,92.0
1588278600.0,88.8
1588278600.0,88.8
1588278600.0,88.8
1588279500.0,78.4
1588279500.0,78.4
1588279500.0,78.4
1588280400.0,88.0
1588280400.0,88.0
1588280400.0,88.0
1588281300.0,80.0
1588281300.0,80.0
1588281300.0,80.0
1588282200.0,71.2
1588282200.0,71.2
1588282200.0,71.2
1588283100.0,71.2
1588283100.0,71.2
1588283100.0,71.2
1588284000.0,67.2
1588284000.0,67.2
1588284000.0,67.2
1588284900.0,57.6
1588284900.0,57.6
1588284900.0,57.6
1588285800.0,52.8
1588285800.0,52.8
1588285800.0,52.8
1588286700.0,52.0
1588286700.0,52.0
1588286700.0,52.0
1588287600.0,48.0
1588287600.0,48.0
1588287600.0,48.0
1588288500.0,61.6
1588288500.0,61.6
1588288500.0,61.6
1588289400.0,53.6
1588289400.0,53.6
1588289400.0,53.6
1588290300.0,46.4
1588290300.0,46.4
1588290300.0,46.4
1588291200.0,49.6
1588291200.0,49.6
1588291200.0,49.6
1588292100.0,52.8
1588292100.0,52.8
1588292100.0,52.8
1588293000.0,56.8
1588293000.0,56.8
1588293000.0,56.8
1588293900.0,57.6
1588293900.0,57.6
1588293900.0,57.6
1588294800.0,52.8
1588294800.0,52.8
1588294800.0,52.8
1588295700.0,60.8
1588295700.0,60.8
1588295700.0,60.8
1588296600.0,62.4
1588296600.0,62.4
1588296600.0,62.4
1588297500.0,64.0
1588297500.0,64.0
1588297500.0,64.0
1588298400.0,63.2
1588298400.0,63.2
1588298400.0,63.2
1588299300.0,72.0
1588299300.0,72.0
1588299300.0,72.0
1588300200.0,60.8
1588300200.0,60.8
1588300200.0,60.8
1588301100.0,52.8
1588301100.0,52.8
1588301100.0,52.8
1588302000.0,50.4
1588302000.0,50.4
1588302000.0,50.4
1588302900.0,54.4
1588302900.0,54.4
1588302900.0,54.4
1588303800.0,61.6
1588303800.0,61.6
1588303800.0,61.6
1588304700.0,67.2
1588304700.0,67.2
1588304700.0,67.2
1588305600.0,76.8
1588305600.0,76.8
1588305600.0,76.8
1588306500.0,92.0
1588306500.0,92.0
1588306500.0,92.0
1588307400.0,128.8
1588307400.0,128.8
1588307400.0,128.8
1588308300.0,129.6
1588308300.0,129.6
1588308300.0,129.6
1588309200.0,132.0
1588309200.0,132.0
1588309200.0,132.0
1588310100.0,140.0
1588310100.0,140.0
1588310100.0,140.0
1588311000.0,180.0
1588311000.0,180.0
1588311000.0,180.0
1588311900.0,192.0
1588311900.0,192.0
1588311900.0,192.0
1588312800.0,195.2
1588312800.0,195.2
1588312800.0,195.2
1588313700.0,218.4
1588313700.0,218.4
1588313700.0,218.4
1588314600.0,227.2
1588314600.0,227.2
1588314600.0,227.2
1588315500.0,232.0
1588315500.0,232.0
1588315500.0,232.0
1588316400.0,238.4
1588316400.0,238.4
1588316400.0,238.4
1588317300.0,273.6
1588317300.0,273.6
1588317300.0,273.6
1588318200.0,279.2
