time,value
1588798800.0,5.4
1588800600.0,3.4
1588802400.0,4.7
1588804200.0,4.3
1588806000.0,2.1
1588807800.0,3.4
1588809600.0,1.3
1588811400.0,2.7
1588813200.0,1.0
1588815000.0,2.6
1588816800.0,1.3
1588818600.0,6.4
1588820400.0,5.0
1588822200.0,6.7
1588824000.0,6.1
1588825800.0,9.1
1588827600.0,7.9
1588829400.0,9.5
1588831200.0,12.5
1588833000.0,11.4
1588834800.0,11.7
1588836600.0,11.1
1588838400.0,10.8
1588840200.0,12.0
1588842000.0,10.1
1588843800.0,12.2
1588845600.0,9.5
1588847400.0,11.4
1588849200.0,9.4
1588851000.0,11.9
1588852800.0,9.3
1588854600.0,9.8
1588856400.0,7.4
1588858200.0,7.6
1588860000.0,9.3
1588861800.0,6.9
1588863600.0,9.0
1588865400.0,7.6
1588867200.0,7.7
1588869000.0,9.4
1588870800.0,7.8
1588872600.0,11.1
1588874400.0,11.7
1588876200.0,7.0
1588878000.0,5.4
1588879800.0,6.0
1588881600.0,5.1
1588883400.0,5.5
1588885200.0,3.3
1588887000.0,4.0
1588888800.0,3.9
1588890600.0,1.7
1588892400.0,3.5
1588894200.0,1.6
1588896000.0,2.1
1588897800.0,1.3
1588899600.0,2.1
1588901400.0,2.7
1588903200.0,1.5
1588905000.0,4.4
1588906800.0,6.7
1588908600.0,4.2
1588910400.0,5.8
1588912200.0,10.3
1588914000.0,9.4
1588915800.0,9.5
1588917600.0,12.1
1588919400.0,12.3
1588921200.0,13.8
1588923000.0,10.5
1588924800.0,11.3
1588926600.0,12.0
1588928400.0,10.2
1588930200.0,12.9
1588932000.0,11.2
1588933800.0,10.8
1588935600.0,11.2
1588937400.0,11.1
1588939200.0,8.8
1588941000.0,7.6
1588942800.0,9.6
1588944600.0,7.7
1588946400.0,7.6
1588948200.0,9.0
1588950000.0,7.7
1588951800.0,10.1
1588953600.0,7.8
1588955400.0,7.8
1588957200.0,9.5
1588959000.0,7.6
1588960800.0,9.3
1588962600.0,7.2
1588964400.0,7.3
1588966200.0,5.0
1588968000.0,6.2
1588969800.0,4.6
1588971600.0,5.6
1588973400.0,3.6
1588975200.0,3.9
1588977000.0,1.8
1588978800.0,3.2
1588980600.0,3.2
1588982400.0,1.4
1588984200.0,1.5
1588986000.0,2.1
1588987800.0,1.9
1588989600.0,1.4
1588991400.0,5.0
1588993200.0,3.2
1588995000.0,4.0
1588996800.0,5.5
1588998600.0,5.8
1589000400.0,6.8
1589002200.0,10.7
1589004000.0,10.0
1589005800.0,11.3
1589007600.0,13.1
1589009400.0,12.0
1589011200.0,12.1
1589013000.0,13.5
1589014800.0,11.1
1589016600.0,11.8
1589018400.0,12.3
1589020200.0,11.4
1589022000.0,13.4
1589023800.0,12.0
1589025600.0,8.8
1589027400.0,10.1
1589029200.0,6.8
1589031000.0,7.9
1589032800.0,6.1
1589034600.0,8.2
1589036400.0,7.5
1589038200.0,9.3
1589040000.0,7.8
1589041800.0,7.9
1589043600.0,9.1
1589045400.0,10.3
1589047200.0,8.7
1589049000.0,8.2
1589050800.0,7.4
1589052600.0,5.0
1589054400.0,7.4
1589056200.0,6.0
1589058000.0,5.1
1589059800.0,6.2
1589061600.0,3.8
1589063400.0,3.6
1589065200.0,2.0
1589067000.0,3.1
1589068800.0,1.6
1589070600.0,3.3
1589072400.0,1.5
1589074200.0,1.4
1589076000.0,2.9
1589077800.0,3.5
1589079600.0,5.9
1589081400.0,2.9
1589083200.0,4.1
1589085000.0,3.7
1589086800.0,5.2
1589088600.0,8.4
1589090400.0,7.6
1589092200.0,8.7
1589094000.0,11.5
